event_date,section,row,seat,ticket_price,purchase_channel,acct_id,num_tickets,total_spend,section_capacity,venue_id,market,venue
2025-02-28,Club,11,4,90,Season Ticket,ACCT39423,4,360,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,22,10,60,Group Sales,ACCT39424,3,180,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,20,10,90,Mobile App,ACCT39425,3,270,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,10,16,35,Group Sales,ACCT39426,3,105,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,6,5,35,Mobile App,ACCT39427,4,140,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,27,6,120,Season Ticket,ACCT39428,3,360,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,8,13,90,Season Ticket,ACCT39429,5,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,13,10,90,Season Ticket,ACCT39430,2,180,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,30,7,150,Box Office,ACCT39431,3,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,6,3,90,Season Ticket,ACCT39432,5,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,24,13,90,Mobile App,ACCT39433,1,90,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,3,9,60,Mobile App,ACCT39434,3,180,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,6,7,50,Online,ACCT39435,2,100,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,9,17,50,Group Sales,ACCT39436,3,150,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,22,16,150,Group Sales,ACCT39437,4,600,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,8,4,60,Group Sales,ACCT39438,5,300,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,23,19,90,Group Sales,ACCT39439,5,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,13,10,35,Box Office,ACCT39440,1,35,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,7,20,35,Online,ACCT39441,1,35,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Standing Room,20,20,90,Mobile App,ACCT39442,1,90,397,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,2,13,35,Box Office,ACCT39443,6,210,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,3,16,50,Season Ticket,ACCT39444,1,50,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,7,16,120,Box Office,ACCT39445,1,120,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,27,4,150,Mobile App,ACCT39446,5,750,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,22,9,150,Season Ticket,ACCT39447,1,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Standing Room,1,18,150,Season Ticket,ACCT39448,1,150,397,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,28,10,50,Season Ticket,ACCT39449,2,100,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,3,4,35,Online,ACCT39450,2,70,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,14,4,150,Online,ACCT39451,3,450,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,9,8,60,Box Office,ACCT39452,2,120,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,25,11,90,Box Office,ACCT39453,1,90,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,15,16,60,Box Office,ACCT39454,1,60,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,12,14,35,Season Ticket,ACCT39455,2,70,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,28,1,120,Group Sales,ACCT39456,6,720,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,13,14,50,Online,ACCT39457,1,50,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,24,5,150,Season Ticket,ACCT39458,3,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,20,13,50,Box Office,ACCT39459,3,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,5,4,150,Mobile App,ACCT39460,4,600,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,22,15,75,Season Ticket,ACCT39461,1,75,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,17,16,35,Box Office,ACCT39462,4,140,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,25,4,75,Season Ticket,ACCT39463,1,75,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,24,9,150,Mobile App,ACCT39464,4,600,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,28,12,35,Box Office,ACCT39465,2,70,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,27,10,150,Mobile App,ACCT39466,5,750,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,18,3,60,Season Ticket,ACCT39467,1,60,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,21,20,120,Season Ticket,ACCT39468,3,360,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,2,14,75,Group Sales,ACCT39469,4,300,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,15,1,90,Season Ticket,ACCT39470,3,270,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,10,12,50,Online,ACCT39471,5,250,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,25,17,35,Box Office,ACCT39472,1,35,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,15,17,150,Online,ACCT39473,5,750,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,4,8,50,Box Office,ACCT39474,4,200,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,23,2,90,Season Ticket,ACCT39475,1,90,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,17,8,60,Online,ACCT39476,3,180,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,2,5,75,Mobile App,ACCT39477,5,375,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,22,11,75,Online,ACCT39478,4,300,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,10,14,120,Season Ticket,ACCT39479,5,600,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,22,16,35,Box Office,ACCT39480,4,140,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,29,1,35,Online,ACCT39481,3,105,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,27,9,35,Season Ticket,ACCT39482,2,70,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,7,1,25,Online,ACCT39483,3,75,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,25,3,50,Mobile App,ACCT39484,6,300,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,8,7,60,Box Office,ACCT39485,2,120,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,25,1,120,Mobile App,ACCT39486,3,360,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,2,1,50,Online,ACCT39487,5,250,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Standing Room,5,8,75,Online,ACCT39488,3,225,397,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,30,14,75,Group Sales,ACCT39489,1,75,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,21,18,90,Online,ACCT39490,3,270,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,12,14,25,Group Sales,ACCT39491,4,100,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,6,19,90,Mobile App,ACCT39492,2,180,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,10,7,35,Season Ticket,ACCT39493,2,70,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,2,2,35,Box Office,ACCT39494,6,210,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,15,4,50,Season Ticket,ACCT39495,4,200,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,4,12,75,Box Office,ACCT39496,6,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,21,13,35,Box Office,ACCT39497,3,105,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,3,11,35,Season Ticket,ACCT39498,3,105,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,1,18,120,Mobile App,ACCT39499,5,600,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Standing Room,17,17,60,Group Sales,ACCT39500,1,60,397,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,5,20,35,Season Ticket,ACCT39501,6,210,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,24,4,35,Group Sales,ACCT39502,5,175,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,16,20,120,Mobile App,ACCT39503,6,720,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,13,13,90,Mobile App,ACCT39504,6,540,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,17,7,75,Season Ticket,ACCT39505,5,375,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,5,18,60,Group Sales,ACCT39506,4,240,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,25,6,60,Box Office,ACCT39507,1,60,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,23,17,60,Season Ticket,ACCT39508,3,180,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,11,8,50,Box Office,ACCT39509,2,100,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,29,17,25,Group Sales,ACCT39510,6,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,18,14,90,Mobile App,ACCT39511,2,180,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,17,10,60,Mobile App,ACCT39512,5,300,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,23,9,35,Season Ticket,ACCT39513,1,35,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,6,16,25,Season Ticket,ACCT39514,4,100,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,21,6,90,Group Sales,ACCT39515,4,360,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,14,12,25,Group Sales,ACCT39516,6,150,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,26,11,90,Mobile App,ACCT39517,4,360,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,27,10,50,Season Ticket,ACCT39518,3,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,23,5,35,Mobile App,ACCT39519,1,35,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,17,9,150,Group Sales,ACCT39520,1,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,15,6,35,Mobile App,ACCT39521,5,175,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Standing Room,19,9,35,Mobile App,ACCT39522,1,35,397,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,19,5,75,Season Ticket,ACCT39523,4,300,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,29,18,90,Online,ACCT39524,2,180,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Standing Room,1,19,90,Mobile App,ACCT39525,6,540,397,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,19,20,60,Group Sales,ACCT39526,3,180,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,27,16,50,Season Ticket,ACCT39527,1,50,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,1,20,75,Group Sales,ACCT39528,4,300,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,18,11,35,Mobile App,ACCT39529,4,140,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,4,11,90,Mobile App,ACCT39530,6,540,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,9,6,50,Group Sales,ACCT39531,4,200,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,22,17,50,Season Ticket,ACCT39532,1,50,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,9,2,25,Mobile App,ACCT39533,2,50,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,18,8,90,Season Ticket,ACCT39534,5,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Standing Room,18,2,25,Group Sales,ACCT39535,3,75,397,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,20,5,75,Season Ticket,ACCT39536,2,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,15,14,35,Box Office,ACCT39537,1,35,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,19,18,25,Mobile App,ACCT39538,6,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,21,2,75,Group Sales,ACCT39539,5,375,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,3,11,35,Online,ACCT39540,5,175,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,2,16,25,Group Sales,ACCT39541,5,125,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,21,2,60,Season Ticket,ACCT39542,5,300,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,15,2,60,Group Sales,ACCT39543,2,120,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,22,17,120,Group Sales,ACCT39544,5,600,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,6,1,60,Box Office,ACCT39545,1,60,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Standing Room,8,15,90,Online,ACCT39546,1,90,397,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,12,9,60,Mobile App,ACCT39547,3,180,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,27,9,50,Season Ticket,ACCT39548,5,250,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,25,6,25,Box Office,ACCT39549,6,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,5,8,25,Box Office,ACCT39550,2,50,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,26,1,75,Box Office,ACCT39551,3,225,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,12,3,35,Box Office,ACCT39552,4,140,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,2,14,50,Mobile App,ACCT39553,2,100,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,17,10,60,Online,ACCT39554,6,360,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,15,17,25,Box Office,ACCT39555,2,50,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,22,19,50,Box Office,ACCT39556,5,250,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,17,7,150,Group Sales,ACCT39557,1,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,14,4,75,Season Ticket,ACCT39558,6,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,17,16,60,Box Office,ACCT39559,5,300,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,6,8,75,Season Ticket,ACCT39560,3,225,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,2,12,25,Season Ticket,ACCT39561,5,125,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,30,4,75,Box Office,ACCT39562,3,225,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,25,17,150,Box Office,ACCT39563,5,750,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,22,16,50,Group Sales,ACCT39564,4,200,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,10,11,150,Box Office,ACCT39565,3,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,1,20,50,Mobile App,ACCT39566,5,250,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,28,18,120,Mobile App,ACCT39567,3,360,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,23,10,120,Group Sales,ACCT39568,2,240,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,26,12,150,Season Ticket,ACCT39569,5,750,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,5,19,75,Mobile App,ACCT39570,4,300,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,11,6,150,Mobile App,ACCT39571,1,150,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,29,8,60,Season Ticket,ACCT39572,1,60,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,12,7,90,Season Ticket,ACCT39573,3,270,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,30,16,35,Season Ticket,ACCT39574,6,210,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,11,17,150,Group Sales,ACCT39575,5,750,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,24,13,35,Online,ACCT39576,2,70,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,27,18,90,Online,ACCT39577,2,180,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,4,11,90,Online,ACCT39578,5,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,26,19,60,Group Sales,ACCT39579,6,360,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,3,1,60,Group Sales,ACCT39580,6,360,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,6,3,50,Box Office,ACCT39581,4,200,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,2,13,35,Group Sales,ACCT39582,5,175,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,24,9,75,Group Sales,ACCT39583,4,300,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,20,4,35,Online,ACCT39584,6,210,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,21,1,35,Online,ACCT39585,1,35,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,22,10,25,Box Office,ACCT39586,1,25,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,9,1,150,Box Office,ACCT39587,1,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,21,11,75,Online,ACCT39588,3,225,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,3,10,90,Season Ticket,ACCT39589,3,270,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,18,6,150,Mobile App,ACCT39590,1,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,3,8,120,Mobile App,ACCT39591,6,720,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,28,14,50,Mobile App,ACCT39592,1,50,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,21,13,120,Season Ticket,ACCT39593,6,720,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,5,8,150,Season Ticket,ACCT39594,2,300,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,10,20,120,Mobile App,ACCT39595,3,360,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,26,6,60,Mobile App,ACCT39596,1,60,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,11,9,75,Season Ticket,ACCT39597,1,75,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,19,20,90,Group Sales,ACCT39598,5,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,7,1,75,Season Ticket,ACCT39599,1,75,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,16,7,75,Mobile App,ACCT39600,4,300,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,9,10,90,Season Ticket,ACCT39601,5,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,23,19,90,Online,ACCT39602,6,540,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,28,12,50,Mobile App,ACCT39603,5,250,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,16,12,25,Box Office,ACCT39604,2,50,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,8,2,120,Season Ticket,ACCT39605,6,720,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,18,20,120,Mobile App,ACCT39606,3,360,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,6,1,25,Mobile App,ACCT39607,1,25,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,5,5,35,Box Office,ACCT39608,2,70,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,15,7,35,Online,ACCT39609,2,70,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,30,6,50,Season Ticket,ACCT39610,2,100,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,7,13,75,Season Ticket,ACCT39611,6,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,19,19,150,Online,ACCT39612,4,600,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,19,2,120,Group Sales,ACCT39613,1,120,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,28,6,120,Group Sales,ACCT39614,4,480,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,13,17,25,Season Ticket,ACCT39615,4,100,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,15,8,120,Online,ACCT39616,2,240,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,25,14,35,Season Ticket,ACCT39617,1,35,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,12,3,90,Group Sales,ACCT39618,4,360,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,5,1,90,Season Ticket,ACCT39619,5,450,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,20,2,150,Season Ticket,ACCT39620,3,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,19,15,60,Mobile App,ACCT39621,3,180,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,18,15,150,Season Ticket,ACCT39622,6,900,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,1,19,120,Online,ACCT39623,2,240,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,24,1,60,Mobile App,ACCT39624,4,240,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,26,2,150,Group Sales,ACCT39625,5,750,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,29,19,120,Online,ACCT39626,6,720,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,24,5,90,Mobile App,ACCT39627,2,180,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,24,19,150,Mobile App,ACCT39628,3,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,30,1,75,Box Office,ACCT39629,4,300,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,6,11,50,Mobile App,ACCT39630,1,50,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,23,4,120,Online,ACCT39631,3,360,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,21,1,50,Online,ACCT39632,1,50,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,28,1,90,Group Sales,ACCT39633,6,540,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,18,5,75,Group Sales,ACCT39634,2,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,25,18,25,Season Ticket,ACCT39635,3,75,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,24,1,150,Season Ticket,ACCT39636,6,900,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Standing Room,21,11,25,Season Ticket,ACCT39637,3,75,397,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,1,15,90,Box Office,ACCT39638,5,450,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,11,4,75,Online,ACCT39639,5,375,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,3,7,50,Online,ACCT39640,5,250,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,11,3,75,Online,ACCT39641,2,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,7,2,35,Online,ACCT39642,3,105,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,9,9,120,Group Sales,ACCT39643,5,600,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,10,20,60,Online,ACCT39644,1,60,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,30,16,90,Mobile App,ACCT39645,5,450,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,30,18,90,Box Office,ACCT39646,2,180,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,7,19,50,Box Office,ACCT39647,1,50,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,6,2,60,Online,ACCT39648,6,360,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Suite,13,3,120,Group Sales,ACCT39649,3,360,795,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,6,19,90,Online,ACCT39650,4,360,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,30,19,35,Mobile App,ACCT39651,6,210,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,11,13,150,Box Office,ACCT39652,6,900,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,10,14,50,Online,ACCT39653,3,150,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,26,9,25,Group Sales,ACCT39654,1,25,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Club,1,14,35,Online,ACCT39655,1,35,1193,NYC_01,New York,PWHL New York Arena
2025-02-28,Upper Bowl,25,8,120,Group Sales,ACCT39656,2,240,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,30,6,150,Season Ticket,ACCT39657,5,750,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,21,19,75,Box Office,ACCT39658,5,375,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,9,17,120,Online,ACCT39659,3,360,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,18,12,120,Online,ACCT39660,3,360,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Lower Bowl,22,15,120,Mobile App,ACCT39661,2,240,2783,NYC_01,New York,PWHL New York Arena
2025-02-28,Standing Room,25,17,25,Mobile App,ACCT39662,2,50,397,NYC_01,New York,PWHL New York Arena
